id,name,type,year,component,variable,value
310M200US33860,"Montgomery, AL Metro Area",metro,2014,goods,total_rank,384
310M200US33860,"Montgomery, AL Metro Area",metro,2015,goods,total_rank,384
310M200US33860,"Montgomery, AL Metro Area",metro,2016,goods,total_rank,384
310M200US33860,"Montgomery, AL Metro Area",metro,2017,goods,total_rank,384
310M200US34060,"Morgantown, WV Metro Area",metro,2008,goods,total_rank,384
310M200US34060,"Morgantown, WV Metro Area",metro,2009,goods,total_rank,384
310M200US34060,"Morgantown, WV Metro Area",metro,2010,goods,total_rank,384
310M200US34060,"Morgantown, WV Metro Area",metro,2011,goods,total_rank,384
310M200US34060,"Morgantown, WV Metro Area",metro,2012,goods,total_rank,384
310M200US34060,"Morgantown, WV Metro Area",metro,2013,goods,total_rank,384
310M200US34060,"Morgantown, WV Metro Area",metro,2014,goods,total_rank,384
310M200US34060,"Morgantown, WV Metro Area",metro,2015,goods,total_rank,384
310M200US34060,"Morgantown, WV Metro Area",metro,2016,goods,total_rank,384
310M200US34060,"Morgantown, WV Metro Area",metro,2017,goods,total_rank,384
310M200US34100,"Morristown, TN Metro Area",metro,2008,goods,total_rank,384
310M200US34100,"Morristown, TN Metro Area",metro,2009,goods,total_rank,384
310M200US34100,"Morristown, TN Metro Area",metro,2010,goods,total_rank,384
310M200US34100,"Morristown, TN Metro Area",metro,2011,goods,total_rank,384
310M200US34100,"Morristown, TN Metro Area",metro,2012,goods,total_rank,384
310M200US34100,"Morristown, TN Metro Area",metro,2013,goods,total_rank,384
310M200US34100,"Morristown, TN Metro Area",metro,2014,goods,total_rank,384
310M200US34100,"Morristown, TN Metro Area",metro,2015,goods,total_rank,384
310M200US34100,"Morristown, TN Metro Area",metro,2016,goods,total_rank,384
310M200US34100,"Morristown, TN Metro Area",metro,2017,goods,total_rank,384
310M200US34580,"Mount Vernon-Anacortes, WA Metro Area",metro,2008,goods,total_rank,384
310M200US34580,"Mount Vernon-Anacortes, WA Metro Area",metro,2009,goods,total_rank,384
310M200US34580,"Mount Vernon-Anacortes, WA Metro Area",metro,2010,goods,total_rank,384
310M200US34580,"Mount Vernon-Anacortes, WA Metro Area",metro,2011,goods,total_rank,384
310M200US34580,"Mount Vernon-Anacortes, WA Metro Area",metro,2012,goods,total_rank,384
310M200US34580,"Mount Vernon-Anacortes, WA Metro Area",metro,2013,goods,total_rank,384
310M200US34580,"Mount Vernon-Anacortes, WA Metro Area",metro,2014,goods,total_rank,384
310M200US34580,"Mount Vernon-Anacortes, WA Metro Area",metro,2015,goods,total_rank,384
310M200US34580,"Mount Vernon-Anacortes, WA Metro Area",metro,2016,goods,total_rank,384
310M200US34580,"Mount Vernon-Anacortes, WA Metro Area",metro,2017,goods,total_rank,384
310M200US34620,"Muncie, IN Metro Area",metro,2008,goods,total_rank,384
310M200US34620,"Muncie, IN Metro Area",metro,2009,goods,total_rank,384
310M200US34620,"Muncie, IN Metro Area",metro,2010,goods,total_rank,384
310M200US34620,"Muncie, IN Metro Area",metro,2011,goods,total_rank,384
310M200US34620,"Muncie, IN Metro Area",metro,2012,goods,total_rank,384
310M200US34620,"Muncie, IN Metro Area",metro,2013,goods,total_rank,384
310M200US34620,"Muncie, IN Metro Area",metro,2014,goods,total_rank,384
310M200US34620,"Muncie, IN Metro Area",metro,2015,goods,total_rank,384
310M200US34620,"Muncie, IN Metro Area",metro,2016,goods,total_rank,384
310M200US34620,"Muncie, IN Metro Area",metro,2017,goods,total_rank,384
310M200US34740,"Muskegon, MI Metro Area",metro,2008,goods,total_rank,384
310M200US34740,"Muskegon, MI Metro Area",metro,2009,goods,total_rank,384
310M200US34740,"Muskegon, MI Metro Area",metro,2010,goods,total_rank,384
310M200US34740,"Muskegon, MI Metro Area",metro,2011,goods,total_rank,384
310M200US34740,"Muskegon, MI Metro Area",metro,2012,goods,total_rank,384
310M200US34740,"Muskegon, MI Metro Area",metro,2013,goods,total_rank,384
310M200US34740,"Muskegon, MI Metro Area",metro,2014,goods,total_rank,384
310M200US34740,"Muskegon, MI Metro Area",metro,2015,goods,total_rank,384
310M200US34740,"Muskegon, MI Metro Area",metro,2016,goods,total_rank,384
310M200US34740,"Muskegon, MI Metro Area",metro,2017,goods,total_rank,384
310M200US34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",metro,2008,goods,total_rank,384
310M200US34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",metro,2009,goods,total_rank,384
310M200US34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",metro,2010,goods,total_rank,384
310M200US34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",metro,2011,goods,total_rank,384
310M200US34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",metro,2012,goods,total_rank,384
310M200US34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",metro,2013,goods,total_rank,384
310M200US34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",metro,2014,goods,total_rank,384
310M200US34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",metro,2015,goods,total_rank,384
310M200US34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",metro,2016,goods,total_rank,384
310M200US34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",metro,2017,goods,total_rank,384
310M200US34900,"Napa, CA Metro Area",metro,2008,goods,total_rank,384
310M200US34900,"Napa, CA Metro Area",metro,2009,goods,total_rank,384
310M200US34900,"Napa, CA Metro Area",metro,2010,goods,total_rank,384
310M200US34900,"Napa, CA Metro Area",metro,2011,goods,total_rank,384
310M200US34900,"Napa, CA Metro Area",metro,2012,goods,total_rank,384
310M200US34900,"Napa, CA Metro Area",metro,2013,goods,total_rank,384
310M200US34900,"Napa, CA Metro Area",metro,2014,goods,total_rank,384
310M200US34900,"Napa, CA Metro Area",metro,2015,goods,total_rank,384
310M200US34900,"Napa, CA Metro Area",metro,2016,goods,total_rank,384
310M200US34900,"Napa, CA Metro Area",metro,2017,goods,total_rank,384
310M200US34940,"Naples-Marco Island, FL Metro Area",metro,2008,goods,total_rank,384
310M200US34940,"Naples-Marco Island, FL Metro Area",metro,2009,goods,total_rank,384
310M200US34940,"Naples-Marco Island, FL Metro Area",metro,2010,goods,total_rank,384
310M200US34940,"Naples-Marco Island, FL Metro Area",metro,2011,goods,total_rank,384
310M200US34940,"Naples-Marco Island, FL Metro Area",metro,2012,goods,total_rank,384
310M200US34940,"Naples-Marco Island, FL Metro Area",metro,2013,goods,total_rank,384
310M200US34940,"Naples-Marco Island, FL Metro Area",metro,2014,goods,total_rank,384
310M200US34940,"Naples-Marco Island, FL Metro Area",metro,2015,goods,total_rank,384
310M200US34940,"Naples-Marco Island, FL Metro Area",metro,2016,goods,total_rank,384
310M200US34940,"Naples-Marco Island, FL Metro Area",metro,2017,goods,total_rank,384
310M200US34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",metro,2008,goods,total_rank,384
310M200US34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",metro,2009,goods,total_rank,384
310M200US34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",metro,2010,goods,total_rank,384
310M200US34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",metro,2011,goods,total_rank,384
310M200US34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",metro,2012,goods,total_rank,384
310M200US39540,"Racine, WI Metro Area",metro,2013,goods,total_rank,384
310M200US34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",metro,2013,goods,total_rank,384
310M200US34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",metro,2014,goods,total_rank,384
310M200US34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",metro,2015,goods,total_rank,384
310M200US34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",metro,2016,goods,total_rank,384
310M200US34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",metro,2017,goods,total_rank,384
310M200US35100,"New Bern, NC Metro Area",metro,2008,goods,total_rank,384
310M200US35100,"New Bern, NC Metro Area",metro,2009,goods,total_rank,384
310M200US35100,"New Bern, NC Metro Area",metro,2010,goods,total_rank,384
310M200US35100,"New Bern, NC Metro Area",metro,2011,goods,total_rank,384
310M200US35100,"New Bern, NC Metro Area",metro,2012,goods,total_rank,384
310M200US35100,"New Bern, NC Metro Area",metro,2013,goods,total_rank,384
310M200US35100,"New Bern, NC Metro Area",metro,2014,goods,total_rank,384
310M200US35100,"New Bern, NC Metro Area",metro,2015,goods,total_rank,384
310M200US35100,"New Bern, NC Metro Area",metro,2016,goods,total_rank,384
310M200US35100,"New Bern, NC Metro Area",metro,2017,goods,total_rank,384
310M200US35300,"New Haven-Milford, CT Metro Area",metro,2008,goods,total_rank,384
310M200US35300,"New Haven-Milford, CT Metro Area",metro,2009,goods,total_rank,384
310M200US35300,"New Haven-Milford, CT Metro Area",metro,2010,goods,total_rank,384
310M200US35300,"New Haven-Milford, CT Metro Area",metro,2011,goods,total_rank,384
310M200US35300,"New Haven-Milford, CT Metro Area",metro,2012,goods,total_rank,384
310M200US35300,"New Haven-Milford, CT Metro Area",metro,2013,goods,total_rank,384
310M200US35300,"New Haven-Milford, CT Metro Area",metro,2014,goods,total_rank,384
310M200US35300,"New Haven-Milford, CT Metro Area",metro,2015,goods,total_rank,384
310M200US35300,"New Haven-Milford, CT Metro Area",metro,2016,goods,total_rank,384
310M200US35300,"New Haven-Milford, CT Metro Area",metro,2017,goods,total_rank,384
310M200US35380,"New Orleans-Metairie, LA Metro Area",metro,2008,goods,total_rank,384
310M200US35380,"New Orleans-Metairie, LA Metro Area",metro,2009,goods,total_rank,384
310M200US35380,"New Orleans-Metairie, LA Metro Area",metro,2010,goods,total_rank,384
310M200US35380,"New Orleans-Metairie, LA Metro Area",metro,2011,goods,total_rank,384
310M200US35380,"New Orleans-Metairie, LA Metro Area",metro,2012,goods,total_rank,384
310M200US35380,"New Orleans-Metairie, LA Metro Area",metro,2013,goods,total_rank,384
310M200US35380,"New Orleans-Metairie, LA Metro Area",metro,2014,goods,total_rank,384
310M200US35380,"New Orleans-Metairie, LA Metro Area",metro,2015,goods,total_rank,384
310M200US35380,"New Orleans-Metairie, LA Metro Area",metro,2016,goods,total_rank,384
310M200US35380,"New Orleans-Metairie, LA Metro Area",metro,2017,goods,total_rank,384
310M200US35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",metro,2008,goods,total_rank,384
310M200US35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",metro,2009,goods,total_rank,384
310M200US35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",metro,2010,goods,total_rank,384
310M200US35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",metro,2011,goods,total_rank,384
310M200US35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",metro,2012,goods,total_rank,384
310M200US35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",metro,2013,goods,total_rank,384
310M200US35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",metro,2014,goods,total_rank,384
310M200US35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",metro,2015,goods,total_rank,384
310M200US35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",metro,2016,goods,total_rank,384
310M200US35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",metro,2017,goods,total_rank,384
310M200US35660,"Niles, MI Metro Area",metro,2008,goods,total_rank,384
310M200US35660,"Niles, MI Metro Area",metro,2009,goods,total_rank,384
310M200US35660,"Niles, MI Metro Area",metro,2010,goods,total_rank,384
310M200US35660,"Niles, MI Metro Area",metro,2011,goods,total_rank,384
310M200US35660,"Niles, MI Metro Area",metro,2012,goods,total_rank,384
310M200US35660,"Niles, MI Metro Area",metro,2013,goods,total_rank,384
310M200US35660,"Niles, MI Metro Area",metro,2014,goods,total_rank,384
310M200US35660,"Niles, MI Metro Area",metro,2015,goods,total_rank,384
310M200US35660,"Niles, MI Metro Area",metro,2016,goods,total_rank,384
310M200US35660,"Niles, MI Metro Area",metro,2017,goods,total_rank,384
310M200US35840,"North Port-Sarasota-Bradenton, FL Metro Area",metro,2008,goods,total_rank,384
310M200US35840,"North Port-Sarasota-Bradenton, FL Metro Area",metro,2009,goods,total_rank,384
310M200US35840,"North Port-Sarasota-Bradenton, FL Metro Area",metro,2010,goods,total_rank,384
310M200US35840,"North Port-Sarasota-Bradenton, FL Metro Area",metro,2011,goods,total_rank,384
310M200US35840,"North Port-Sarasota-Bradenton, FL Metro Area",metro,2012,goods,total_rank,384
310M200US35840,"North Port-Sarasota-Bradenton, FL Metro Area",metro,2013,goods,total_rank,384
310M200US35840,"North Port-Sarasota-Bradenton, FL Metro Area",metro,2014,goods,total_rank,384
310M200US35840,"North Port-Sarasota-Bradenton, FL Metro Area",metro,2015,goods,total_rank,384
310M200US35840,"North Port-Sarasota-Bradenton, FL Metro Area",metro,2016,goods,total_rank,384
310M200US35840,"North Port-Sarasota-Bradenton, FL Metro Area",metro,2017,goods,total_rank,384
310M200US35980,"Norwich-New London, CT Metro Area",metro,2008,goods,total_rank,384
310M200US35980,"Norwich-New London, CT Metro Area",metro,2009,goods,total_rank,384
310M200US35980,"Norwich-New London, CT Metro Area",metro,2010,goods,total_rank,384
310M200US35980,"Norwich-New London, CT Metro Area",metro,2011,goods,total_rank,384
310M200US35980,"Norwich-New London, CT Metro Area",metro,2012,goods,total_rank,384
310M200US35980,"Norwich-New London, CT Metro Area",metro,2013,goods,total_rank,384
310M200US35980,"Norwich-New London, CT Metro Area",metro,2014,goods,total_rank,384
310M200US35980,"Norwich-New London, CT Metro Area",metro,2015,goods,total_rank,384
310M200US35980,"Norwich-New London, CT Metro Area",metro,2016,goods,total_rank,384
310M200US35980,"Norwich-New London, CT Metro Area",metro,2017,goods,total_rank,384
310M200US36100,"Ocala, FL Metro Area",metro,2008,goods,total_rank,384
310M200US36100,"Ocala, FL Metro Area",metro,2009,goods,total_rank,384
310M200US36100,"Ocala, FL Metro Area",metro,2010,goods,total_rank,384
310M200US36100,"Ocala, FL Metro Area",metro,2011,goods,total_rank,384
310M200US36100,"Ocala, FL Metro Area",metro,2012,goods,total_rank,384
310M200US36100,"Ocala, FL Metro Area",metro,2013,goods,total_rank,384
310M200US36100,"Ocala, FL Metro Area",metro,2014,goods,total_rank,384
310M200US36100,"Ocala, FL Metro Area",metro,2015,goods,total_rank,384
310M200US36100,"Ocala, FL Metro Area",metro,2016,goods,total_rank,384
310M200US36100,"Ocala, FL Metro Area",metro,2017,goods,total_rank,384
310M200US36140,"Ocean City, NJ Metro Area",metro,2008,goods,total_rank,384
310M200US36140,"Ocean City, NJ Metro Area",metro,2009,goods,total_rank,384
310M200US36140,"Ocean City, NJ Metro Area",metro,2010,goods,total_rank,384
310M200US36140,"Ocean City, NJ Metro Area",metro,2011,goods,total_rank,384
310M200US36140,"Ocean City, NJ Metro Area",metro,2012,goods,total_rank,384
310M200US36140,"Ocean City, NJ Metro Area",metro,2013,goods,total_rank,384
310M200US36140,"Ocean City, NJ Metro Area",metro,2014,goods,total_rank,384
310M200US36140,"Ocean City, NJ Metro Area",metro,2015,goods,total_rank,384
310M200US36140,"Ocean City, NJ Metro Area",metro,2016,goods,total_rank,384
310M200US36140,"Ocean City, NJ Metro Area",metro,2017,goods,total_rank,384
310M200US36220,"Odessa, TX Metro Area",metro,2008,goods,total_rank,384
310M200US36220,"Odessa, TX Metro Area",metro,2009,goods,total_rank,384
310M200US36220,"Odessa, TX Metro Area",metro,2010,goods,total_rank,384
310M200US36220,"Odessa, TX Metro Area",metro,2011,goods,total_rank,384
310M200US36220,"Odessa, TX Metro Area",metro,2012,goods,total_rank,384
310M200US36220,"Odessa, TX Metro Area",metro,2013,goods,total_rank,384
310M200US36220,"Odessa, TX Metro Area",metro,2014,goods,total_rank,384
310M200US36220,"Odessa, TX Metro Area",metro,2015,goods,total_rank,384
310M200US36220,"Odessa, TX Metro Area",metro,2016,goods,total_rank,384
310M200US36220,"Odessa, TX Metro Area",metro,2017,goods,total_rank,384
310M200US36260,"Ogden-Clearfield, UT Metro Area",metro,2008,goods,total_rank,384
310M200US36260,"Ogden-Clearfield, UT Metro Area",metro,2009,goods,total_rank,384
310M200US36260,"Ogden-Clearfield, UT Metro Area",metro,2010,goods,total_rank,384
310M200US36260,"Ogden-Clearfield, UT Metro Area",metro,2011,goods,total_rank,384
310M200US36260,"Ogden-Clearfield, UT Metro Area",metro,2012,goods,total_rank,384
310M200US36260,"Ogden-Clearfield, UT Metro Area",metro,2013,goods,total_rank,384
310M200US36260,"Ogden-Clearfield, UT Metro Area",metro,2014,goods,total_rank,384
310M200US36260,"Ogden-Clearfield, UT Metro Area",metro,2015,goods,total_rank,384
310M200US36260,"Ogden-Clearfield, UT Metro Area",metro,2016,goods,total_rank,384
310M200US36260,"Ogden-Clearfield, UT Metro Area",metro,2017,goods,total_rank,384
310M200US36420,"Oklahoma City, OK Metro Area",metro,2008,goods,total_rank,384
310M200US36420,"Oklahoma City, OK Metro Area",metro,2009,goods,total_rank,384
310M200US36420,"Oklahoma City, OK Metro Area",metro,2010,goods,total_rank,384
310M200US36420,"Oklahoma City, OK Metro Area",metro,2011,goods,total_rank,384
310M200US36420,"Oklahoma City, OK Metro Area",metro,2012,goods,total_rank,384
310M200US36420,"Oklahoma City, OK Metro Area",metro,2013,goods,total_rank,384
310M200US36420,"Oklahoma City, OK Metro Area",metro,2014,goods,total_rank,384
310M200US36420,"Oklahoma City, OK Metro Area",metro,2015,goods,total_rank,384
310M200US36420,"Oklahoma City, OK Metro Area",metro,2016,goods,total_rank,384
310M200US36420,"Oklahoma City, OK Metro Area",metro,2017,goods,total_rank,384
310M200US36500,"Olympia-Lacey-Tumwater, WA Metro Area",metro,2008,goods,total_rank,384
310M200US36500,"Olympia-Lacey-Tumwater, WA Metro Area",metro,2009,goods,total_rank,384
310M200US36500,"Olympia-Lacey-Tumwater, WA Metro Area",metro,2010,goods,total_rank,384
310M200US36500,"Olympia-Lacey-Tumwater, WA Metro Area",metro,2011,goods,total_rank,384
310M200US36500,"Olympia-Lacey-Tumwater, WA Metro Area",metro,2012,goods,total_rank,384
310M200US36500,"Olympia-Lacey-Tumwater, WA Metro Area",metro,2013,goods,total_rank,384
